568425564282998785,negative,0.657,Customer Service Issue,0.657,United,,alex_nieves,,0,@united I'll be calling soon but going tomorrow like it shows on the app is not a good option,,2015-02-19 07:03:10 -0800,Connecticut,Quito
568433759919452160,positive,0.6669,,0.0,United,,BurgerFreshh,,0,@united Keep the flights cheap and early/on time and you are good. Flew @AmericanAir  and Cancelled Flightled my flight 4 times last month. United&gt;,,2015-02-19 07:35:44 -0800,"Houston, Tx & Old Bridge, NJ ",Eastern Time (US & Canada)
568437120966258688,neutral,0.6571,,,United,,kzone7,,0,"@united For my Grandma Ella's 80th, she would love a birthday greeting from your flight crew! She was a stewardess for Eastern Airlines.",,2015-02-19 07:49:05 -0800,"Long Island, NY",Eastern Time (US & Canada)
568437450927955969,positive,1.0,,,United,,eghoniem,,0,@united I just want shout out a thank the pilots and staff on the Feb 13 flight from Newark to Boston at 4:40pm.  They were super helpful!,,2015-02-19 07:50:24 -0800,"Winchester, MA",Eastern Time (US & Canada)
568446906524950528,negative,1.0,Late Flight,0.6768,United,,hvonschroeter,,0,@united 3/10 disappointed in the service. Will be missing my connection after over an hour delay + cramped seats. At least their app is good,,2015-02-19 08:27:58 -0800,,
568449164951953408,positive,1.0,,,United,,KP_Pearl,,0,@united So far so good. Just stepped down in Denver. Next Stop Portland!,,2015-02-19 08:36:56 -0800,"New York, NY",Central Time (US & Canada)
568450017649778688,positive,1.0,,,United,,melanie_seibert,,0,@united Joni did a great job on flight 5653 to LAX. Thanks for a great flight.,,2015-02-19 08:40:20 -0800,Texas,Central Time (US & Canada)
568450413365571584,neutral,1.0,,,United,,slackmistress,,0,@united I have already emailed but I didn't know if it was more expedient to contact you here. Please advise. Thanks.,,2015-02-19 08:41:54 -0800,"Los Angeles, CA",Pacific Time (US & Canada)
568454607040606208,negative,0.6723,Customer Service Issue,0.3594,United,,SaintAwesome504,,0,"@united I guess that's not the busiest route, so based on traffic/fuel costs, regional jet is the decision, but still not great 4 travelers.",,2015-02-19 08:58:34 -0800,,
568458813189197824,negative,1.0,Customer Service Issue,1.0,United,,YeahNoPriesty,,0,@united your customer service is lacking and you owe me a @GoPro camera. I also appreciate not being interrupted every time I speak Thanks,,2015-02-19 09:15:17 -0800,"Chicago, Il",Central Time (US & Canada)
568462402875863041,positive,1.0,,,United,,stewartmramsay,,0,@united flt 1583 EWR to SFO excellent service. Friendly flight attendants. made the 6AM flight a very good start to the day.,,2015-02-19 09:29:33 -0800,"Walnut Creek, CA when I'm ther",
568463644503240704,neutral,1.0,,,United,,JerseyRic,,0,@united  RES # 0167560070877     Fsqthg   Thanks,,2015-02-19 09:34:29 -0800,North Jersey,Eastern Time (US & Canada)
568468054306193408,positive,0.6544,,,United,,BTMarleyCoffee,,0,@united that would be great,,2015-02-19 09:52:00 -0800,Denver Colorado,Mountain Time (US & Canada)
568468959663489025,positive,1.0,,,United,,NoviceFlyer,,0,@United  great way to start my vacation with an on time departure! Looking forward to my global first class suite!,,2015-02-19 09:55:36 -0800,"Tulsa, OK",Central Time (US & Canada)
568469807189790720,negative,1.0,Bad Flight,0.6967,United,,ResearchDad,,0,@united your Airbus a320 seats are awful. They don't recline.,,2015-02-19 09:58:58 -0800,usa,Arizona
568492898553102337,negative,0.6515,Bad Flight,0.6515,United,,rick4tkins,,0,@united how do you log out of wifi in flight? Don't see any option and made typo when logging in. HELP!!,,2015-02-19 11:30:43 -0800,,
568494813655527424,negative,0.6316,Customer Service Issue,0.6316,United,,changecollab,,0,"@United does a great job of answering public messages. Direct private messages, not so much.",,2015-02-19 11:38:20 -0800,"Columbus, Ohio",
568495877003857920,negative,1.0,Bad Flight,0.6747,United,,rick4tkins,,0,@united anyone awake? Paying for wifi on iPhone when need to be using it on laptop. Logout option for wifi in flight? Time is wasting!,,2015-02-19 11:42:33 -0800,,
568502194854612992,negative,0.6528,Bad Flight,0.32799999999999996,United,,rick4tkins,,0,@united tried that already &amp; tried forgetting the wifi network connection. Still forces log in with incorrect email. Other suggestions?,,2015-02-19 12:07:40 -0800,,
568513007849840640,positive,1.0,,,United,,vmnkishore,,0,@united pleasantly surprised with quality of service and flight.Flew LGA-CLE-DEN. Friendly crew. Love the concept of #byod #worksnicely,"[40.71517211, -74.01453422]",2015-02-19 12:50:38 -0800,Mysore : London : New York,London
568515101319254016,positive,1.0,,,United,,christinerimay,,0,@united Got a call. Bag is to be delivered tonight. Thanks for your reply!!,,2015-02-19 12:58:57 -0800,Someplace saving something,Eastern Time (US & Canada)
568515696197439489,negative,1.0,Bad Flight,0.3457,United,,johndgraham,,0,@united seriously? After waiting 2 hours on the plane for my 10:20 flight to leave at 3pm I have to leave the plane? Great. Just great.,,2015-02-19 13:01:19 -0800,"Madison, wi",Central Time (US & Canada)
568516490405679104,positive,1.0,,,United,,lucianosr83,,0,"@united @perfectomobile I have to admit that not only the app is good but have lots of useful func (such the ""live"" seat map). Congrats",,2015-02-19 13:04:28 -0800,Brazil,
568527517910319104,positive,0.6712,,0.0,United,,jeggers,,0,@united thanks for making sure they hear the message!,,2015-02-19 13:48:17 -0800,"BOS, SFO, NYC, ++",Eastern Time (US & Canada)
568532050979893249,negative,0.6877,Flight Attendant Complaints,0.3576,United,,adownie,,0,@united - I really down think downgrading the booze/food selections at the club is a good way to go.  How about you look @aircanada?,,2015-02-19 14:06:18 -0800,Somewhere west of Chicago,Central Time (US & Canada)
568532825281937408,positive,1.0,,,United,,ccbbm82413,,0,@united has the best pilots ever Thank you guys for the great trip #thatisall,,2015-02-19 14:09:23 -0800,860,
568533330557186048,negative,1.0,Customer Service Issue,1.0,United,,Caraba10,,0,"@united keeps delaying my flight, horrible customer service",,2015-02-19 14:11:23 -0800,,
568535677027028992,negative,0.3404,Can't Tell,0.3404,United,,Jaytolchinsky,,0,@united Donna and Juan still the best in the United Club_ too bad UAL does not get it,,2015-02-19 14:20:42 -0800,,Central Time (US & Canada)
568536558279593985,neutral,0.3681,,0.0,United,,Jaytolchinsky,,0,@united looking back - never heard from anyone - I had to call and frankly got standard SOP - still think about it today,,2015-02-19 14:24:13 -0800,,Central Time (US & Canada)
568544738032242688,positive,0.3548,,0.0,United,,TomWarrenburg,,0,@united ok thanks. I sent you a DM too. You can disregard that.,,2015-02-19 14:56:43 -0800,America's Dairyland,
568547007003955200,positive,1.0,,,United,,hartgarfunkel,,0,@united DM sent. Thanks so much for the strong customer service!!,,2015-02-19 15:05:44 -0800,"iPhone: 40.732048,-73.994102",Pacific Time (US & Canada)
568547227527819264,positive,1.0,,,United,,QuinnPJ,,0,@united thanks! Everything a-ok now.,,2015-02-19 15:06:36 -0800,San Juan Capistrano,Arizona
568548205421563906,positive,1.0,,,United,,jasemccarty,,0,"@united I was well taken care of, thanks. I've already been sent a survey request &amp; I'll share my positive experience (despite delay)",,2015-02-19 15:10:29 -0800,BTR/DCA/IAD/MSY - etc,Central Time (US & Canada)
568555130624217089,negative,1.0,Customer Service Issue,1.0,United,,dmb41shows,,0,@united service staff to is less than friendly!,,2015-02-19 15:38:01 -0800,Pursuit of Happiness,Hawaii
568557220473884672,negative,0.6976,Bad Flight,0.3573,United,,Matt_W_Scott,,0,@united would be hard to be worse than last time but I'm sure you'll give it a shot,,2015-02-19 15:46:19 -0800,,Amsterdam
568558135637463040,positive,0.6634,,,United,,TonyLauro,,0,"@united Fair enough. I don't usually rant, but it's good to know someone's listening. :)",,2015-02-19 15:49:57 -0800,"Dallas, TX",Central Time (US & Canada)
568559680894550016,positive,1.0,,,United,,dschach,,0,"@united I'll stick with my United flight. Thanks, though. Effort is much appreciated.",,2015-02-19 15:56:05 -0800,"San Francisco, CA",Pacific Time (US & Canada)
568562765654159361,negative,0.6639,Bad Flight,0.6639,United,,Caraba10,,0,@united what is the problem with your flights to ny today,,2015-02-19 16:08:21 -0800,,
568562804837490688,negative,1.0,Flight Attendant Complaints,0.6632,United,,omerrana,,0,@united wasting time at baggage claim thanks to your dfw ground crew who checked my bag in without actually checking for space #frustrated,,2015-02-19 16:08:30 -0800,"Dallas, TX",Pacific Time (US & Canada)
568563462995099649,negative,0.6702,Late Flight,0.6702,United,,cptrice,,0,@united an update on flight 5979 would be great!,"[39.99838284, -82.88068344]",2015-02-19 16:11:07 -0800,Chicago,
568563494313857025,negative,1.0,longlines,1.0,United,,whyyylie,,0,"@united line is just getting longer and moving slower. Lady working the counter is doing great, she just needs help. #customerservicefail",,2015-02-19 16:11:15 -0800,,
568564006329434113,positive,0.6715,,0.0,United,,PaulBEsteves,,0,@united thanks for the help. Wish the phone reps could be so accomidating,,2015-02-19 16:13:17 -0800,Brooklyn,Eastern Time (US & Canada)
568567048801906688,positive,0.65,,,United,,changecollab,,0,@united thanks for the reply. I have been in contact with Customer Care to get clarification on this issue.,,2015-02-19 16:25:22 -0800,"Columbus, Ohio",
568568938960805888,negative,1.0,Late Flight,0.6609999999999999,United,,ChicagoEvan,,1,@united how can you never got a flight from austin to Houston in time for a connection ever? Ever!,,2015-02-19 16:32:53 -0800,Chicago,Central Time (US & Canada)
568573889359556608,positive,0.6526,,,United,,constantlearne1,,0,"@united Had wonderful, on time flights from OGG to MSN Lost RX eyeglasses (thick) in the Admiral Club in Chicago this morning. Found?",,2015-02-19 16:52:33 -0800,,
568574188086296576,negative,1.0,Bad Flight,0.6761,United,,pongchmp,,1,"@united worst airline ever! Staff is nasty, wifi down bags are delayed due to weather?? And now the belt is broken. Selling UAL stock in AM",,2015-02-19 16:53:44 -0800,,Eastern Time (US & Canada)
568575417650679808,negative,1.0,Late Flight,1.0,United,,brendanfinn,,1,@united thanks for the 2hr delay and then no ground crew when we landed. At least you didn't break my http://t.co/GCWVFuopl2,,2015-02-19 16:58:37 -0800,"Hoboken, NJ",Eastern Time (US & Canada)
568582403670851584,negative,1.0,Late Flight,1.0,United,,BakerRGrant,,1,@united Never can get a flight out on time. 4 hour delay earlier another hour delay on my connecting flight. Makes 10 straight delays,,2015-02-19 17:26:23 -0800,Minnetonka,Central Time (US & Canada)
568587181264146432,negative,1.0,Bad Flight,0.3659,United,,BlessedByACohen,,0,@united 3 Gate changes in 30 minutes for flight to Roanoke and flight to sous falls in O'hare... Painful,,2015-02-19 17:45:22 -0800,Los Angeles,Pacific Time (US & Canada)
568595828232863745,negative,1.0,Late Flight,1.0,United,,J_Okayy,,0,@united you know it's bad when you're praying your connecting flight is delayed because of an hour delay on the first flight #JustGetMeHome,,2015-02-19 18:19:44 -0800,,Eastern Time (US & Canada)
568598412544704512,neutral,1.0,,,United,,mom23185,,0,@united Want to book a multi-city fare. Have miles for 1of 2 flights. An option to pay for 1st flight with miles +2nd with UMP Visa? Thanks!,,2015-02-19 18:30:00 -0800,,
568599168949886977,negative,1.0,Customer Service Issue,1.0,United,,RobBogart,,0,@united 4840 WTF! Why can't you update your times in a timely manner? You've known the fight was more delayed! Ur service is awful! @CNN,,2015-02-19 18:33:00 -0800,DC/SF/BFLO,
568602007583354880,positive,1.0,,,United,,kgbates,,0,@united just got my lost Kindle in the mail! Thanks again.,,2015-02-19 18:44:17 -0800,,Central Time (US & Canada)
568603081274986496,negative,1.0,Customer Service Issue,1.0,United,,RobBogart,,0,@united thanks KP.  What's going on w/4840 tonight.  Bad update online and phone. Can't u give customers good info. Not waste their time?!,,2015-02-19 18:48:33 -0800,DC/SF/BFLO,
568608850569338880,negative,1.0,Customer Service Issue,0.6669,United,,Pitia85,,0,@united recent services have been very bad. My NC trip was aweful. Very disappointed and never again.,,2015-02-19 19:11:28 -0800,,
568610311487561728,positive,0.6679999999999999,,,United,,Jaytolchinsky,,0,@united that would be great - 1k us651621,,2015-02-19 19:17:17 -0800,,Central Time (US & Canada)
568612680937766912,neutral,1.0,,,United,,per_ines,,0,"@united can someone at the airport in Portland, OR buy a ticket to be picked up and used 2days Late Flightr by other from Perth, AUSTRALIA? Thanks",,2015-02-19 19:26:42 -0800,,Casablanca
568612911222026241,negative,1.0,Cancelled Flight,0.6594,United,,Mosborne13,,0,"@united fantastic night of waiting 3 hours for a delayed airplane, only for you to alert us flight is Cancelled Flighted when it lands. #whatstatus",,2015-02-19 19:27:37 -0800,,Central Time (US & Canada)
568616603568492544,negative,1.0,Customer Service Issue,0.7008,United,,Jaytolchinsky,,0,@united I did they did not.  I did submit a complaint on line and never heard back from that - I don't have that ID- you should find it,,2015-02-19 19:42:17 -0800,,Central Time (US & Canada)
568616966191226880,negative,1.0,Late Flight,0.7113,United,,stephaniefoos,,0,@united I'm over you. Evry 1st flight I take w/ you is delayed &amp; evry 2nd is on time so its missed evry time. #lastflightofthenight #breakup,"[40.69482181, -74.17458032]",2015-02-19 19:43:43 -0800,"Boston, MA",Alaska
568621033273602048,positive,1.0,,,United,,CrayonBytes,,0,@united  4 reFlight Booking Problemss in last 2 days and each time united wait time was &lt;5 seconds! Kudos to you for excellent customer service!,,2015-02-19 19:59:53 -0800,,Eastern Time (US & Canada)
568621100914991104,positive,1.0,,,United,,ChadARichardson,,0,"@united thanks, keep up the good work",,2015-02-19 20:00:09 -0800,Raleigh,
568624528131125248,negative,1.0,Late Flight,1.0,United,,vmallarapu,,0,@united thanks for ruining my wedding anniversary. Flight UA4904 from EWR to RDU is delayed by over 3 hours and will reach home the nxt day,,2015-02-19 20:13:46 -0800,"Raleigh-Durham, NC USA",Eastern Time (US & Canada)
568625636639506433,negative,1.0,Customer Service Issue,0.6563,United,,per_ines,,0,"@united (1/2) thanks, but does not answer my question. I want to make a reservation over the phone in Perth, hold for 24hrs, and have family",,2015-02-19 20:18:10 -0800,,Casablanca
568640713635676160,negative,0.6566,Lost Luggage,0.6566,United,,Ro_S,,0,@united - Thanks. Formed submitted. I'm not betting someone would be honest enough to turn it in though...,,2015-02-19 21:18:05 -0800,IL,Central Time (US & Canada)
568645576008400896,negative,0.7067,Bad Flight,0.7067,United,,neilaruggiero,,0,@united  they were empty upon takeoff. Why can't someone sit there?,,2015-02-19 21:37:24 -0800,,
568646083162836992,positive,1.0,,,United,,owenmcstravick,,0,"@united thanks, that would be awesome.",,2015-02-19 21:39:25 -0800,UK,London
568647206695120896,positive,1.0,,,United,,clkc86,,0,@united  Great customer service again. Thanks!,,2015-02-19 21:43:53 -0800,,
568648917551697920,negative,1.0,Late Flight,1.0,United,,DominikDesbois,,0,@united WTF!?!? Delay after delay. 15 hours YVR to SAN? Unacceptable. Flight Crew Availability is to blame? NEVER AGAIN with @united,,2015-02-19 21:50:41 -0800,"Vancouver, BC",
568650439639437313,positive,1.0,,,United,,Random55Dude,,0,@united you guys are awesome! Thanks!,,2015-02-19 21:56:44 -0800,,
568651726858747904,negative,1.0,Late Flight,0.698,United,,AnnabelleBlume,,0,.@united being delayed 3 hours for a one hour flight is more than frustrating. I'm also unable to get a decent meal at this hour.Never again,,2015-02-19 22:01:51 -0800,"Los Angeles, CA",
568652355346022400,negative,0.5918,Customer Service Issue,0.5918,United,,theAdamW,,0,@United agent did help me. My point: there's a problem &amp; I don't want it to mess up somebody else's plans. Can u flow this to tech team pls?,,2015-02-19 22:04:21 -0800,"Los Angeles, California",Pacific Time (US & Canada)
568654208674586624,negative,1.0,Can't Tell,0.6705,United,,Madisonnnicole3,,0,@united a rapid trip plane ticket from Idaho to California that doesn't have problems would be wonderful,,2015-02-19 22:11:43 -0800,,
568654300802473985,neutral,0.6267,,,United,,bren8oh8,,0,@united thanks.  Not tonight it would seem. http://t.co/WNdcEO5QlK,"[40.7697595, -111.974937]",2015-02-19 22:12:05 -0800,SoCal is where my mind stays,
568656507480481792,negative,1.0,Bad Flight,0.3507,United,,RobTrongone,,0,@united Flt 359 lax to EWR. Your pilot bragged about getting to EWR early only to wait 20 min for a jetway driver. Thanks United!,"[40.69758992, -74.25047478]",2015-02-19 22:20:51 -0800,New Jersey,
568659661861175297,positive,1.0,,,United,,sigilgoat,,0,"@united i got it at the gate, thanks for checking!",,2015-02-19 22:33:23 -0800,fuckin portland ass oregon,Eastern Time (US & Canada)
568662525530628096,negative,1.0,Flight Attendant Complaints,0.6262,United,,ukposa,,0,"@united your staff at LaGuardia and Lagos, Nigeria were unprofessional, uncaring and not helpful. Ou",,2015-02-19 22:44:45 -0800,Yonkers NY,Greenland
568667108252319744,negative,0.6777,Can't Tell,0.6777,United,,jozecuervo,,0,"@united all good, didn't die or anything. As they say ""you get what you pay for""!",,2015-02-19 23:02:58 -0800,"San Francisco, Ca",Pacific Time (US & Canada)
568669880922165248,positive,1.0,,,United,,bren8oh8,,0,"@united Thanks Yup I'm all set.  It happens.   SLC ground staff were prompt,  helpful and courteous.","[40.7868699, -111.9790833]",2015-02-19 23:13:59 -0800,SoCal is where my mind stays,
568672467889176577,negative,0.6882,Customer Service Issue,0.3548,United,,Kimberlinho,,0,"@united thanks, I'm booked. Just spent an extra 7 hrs in the TEN w/ no explanation. Now flying middle seat to CHAR instead of Memphis.",,2015-02-19 23:24:16 -0800,,
568676876866224128,negative,1.0,Customer Service Issue,1.0,United,,urno12,,0,@united #onlyinAmerica. 18 days and not a word from #unitedairlines #customerservices. Bad PR guys.,,2015-02-19 23:41:47 -0800,bonkers in Yonkers,New Delhi
568677207062609920,negative,1.0,Customer Service Issue,1.0,United,,JerikaPhelps,,0,@united it's a shame the great customer service wasn't continued in SFO. Slightly absurd,"[37.62068265, -122.38816957]",2015-02-19 23:43:06 -0800,,
568677317590937600,negative,1.0,Late Flight,0.6808,United,,DT_Les,,0,"@united Another unfortunate case of bad luck, usually maintenance issue. They are now swapping planes to ONT, will get in Late Flight. :(",,2015-02-19 23:43:32 -0800,,
568715107892641792,positive,1.0,,,United,,NoviceFlyer,,0,@united  Thank you for a wonderful global first class flight on your 777 to FRA. Great service. (cont) http://t.co/46n9kDcsxU,,2015-02-20 02:13:42 -0800,"Tulsa, OK",Central Time (US & Canada)
568716015338717184,negative,0.6515,Customer Service Issue,0.6515,United,,jasecam,,1,"Thanks @united, great news that u won't refund tickets due to a bad exchange rate. I knew u would come to your senses @gg8929 @UnitedAppeals",,2015-02-20 02:17:18 -0800,London via Adelaide,
568716618794209280,negative,1.0,Can't Tell,0.6722,United,,pongchmp,,0,@united then send your Jeff Smisek on a trip with JetBlue or SW and make sure he takes notes. I would never choose to fly United again.,,2015-02-20 02:19:42 -0800,,Eastern Time (US & Canada)
568723674934722560,negative,1.0,Flight Attendant Complaints,0.6701,United,,CristineKao,,0,@united usually your lounge staff are fantastic! Except today in MCO where almost denied entry to lounge even though traveling united-first,,2015-02-20 02:47:45 -0800,"Chicago, IL",
568731155303956480,positive,1.0,,,United,,garycirlin,,0,"@united flt 912. Capt Herman is amazing! Came out before flight to play ""ask the captain anything."" Wonderful ambassador to the airline!!",,2015-02-20 03:17:28 -0800,NY,
568747605653643264,negative,1.0,Late Flight,1.0,United,,meredithstille,,0,"@united I'm counting on you, please don't let me down! #delayed #again #needtocatchmynextflight #alreadyrebookedonce",,2015-02-20 04:22:50 -0800,New Jersey,Eastern Time (US & Canada)
568757166674460672,neutral,0.6709,,,United,,G4gey,,0,@united just kidding with you I'll send you my stuff now. Thanks,,2015-02-20 05:00:50 -0800,"Charlottesville, VA",London
568760315569053696,negative,1.0,longlines,0.6677,United,,CeC,,0,@united don't know if you are aware that ALL of your premier access lines are closed in your terminal. I feel the love.,,2015-02-20 05:13:20 -0800,Naperville,Paris
568760341921959936,negative,1.0,Bad Flight,0.3617,United,,iampaz,,0,"@united Too Late Flight, damage has been done. Easily the worst airline experience of my life. Missed two connecting flights &amp; days of work. #UA49",,2015-02-20 05:13:27 -0800,FUCK CANCER,Central Time (US & Canada)
568769786890424320,negative,1.0,Flight Attendant Complaints,0.7021,United,,jefftang1975,,0,@united worst airline ever. Thanks for the slew of rude agents and staff making my delayed flights even worse.,,2015-02-20 05:50:59 -0800,,Pacific Time (US & Canada)
568773648724525056,positive,1.0,,,United,,lskingdavis,,0,@united in spite of flight delay great customer service provided by Janet and baggage employee Karen. You have 2 wonderful employees United.,,2015-02-20 06:06:19 -0800,,
568782405965713408,neutral,0.355,,0.0,United,,KristinMcNeil,,0,@united Will do! Thanks!,,2015-02-20 06:41:07 -0800,"Minnesota, USA",Central Time (US & Canada)
568784261064622080,neutral,1.0,,,United,,Easy_E_,,0,@united Hi. My 2/23 flight from CUN-EWR shows a departure of 2:55pm on my United app.  Can you confirm?  Doesn't look correct.  Thanks.,,2015-02-20 06:48:29 -0800,Tri State NY area...,Eastern Time (US & Canada)
568788947859607552,negative,1.0,Can't Tell,0.7042,United,,JeremyHuts,,0,.@united thanks for the reply. I saw that but it's not particularly helpful to a hungry vegetarian not flying those specific flights. SHRUG.,,2015-02-20 07:07:07 -0800,"Boston, MA",Central Time (US & Canada)
568800389903962112,negative,1.0,Cancelled Flight,0.3467,United,,Azraellius,,0,@united haha and you have to clean a plane that was held overnight in a hangar. Sounds lovely. Also don't lie on screensand say it's weather,,2015-02-20 07:52:35 -0800,"Orlando, FL",Eastern Time (US & Canada)
568801277984944128,negative,1.0,Bad Flight,0.708,United,,bmbhawk,,0,@united no wifi on flight ua688. SF to ORD. Really?  Wow,,2015-02-20 07:56:07 -0800,,
568801442770743296,negative,0.6591,Lost Luggage,0.6591,United,,JackieSken,,0,@united Thanks for the reply. The box is not mine and I'm not missing one. It was added to my bag ....,,2015-02-20 07:56:46 -0800,"Ottawa, ON",Eastern Time (US & Canada)
568801885567606784,negative,1.0,Bad Flight,1.0,United,,thejoemadison,,0,@united no wifi on #ua688 #SF to #Chicago? 2015. That's all. Ps: This tech intro video is a joke. #EpicFail,,2015-02-20 07:58:32 -0800,"Chicago, IL ",Central Time (US & Canada)
568802013196242944,negative,1.0,Can't Tell,0.687,United,negative,katieclaytonn,Can't Tell,0,@united couldn't have possibly messed up our trip anymore than they did. Thanks for being such a terrible airline. #disappointed,,2015-02-20 07:59:02 -0800,,Central Time (US & Canada)
568803218488033282,negative,1.0,Customer Service Issue,1.0,United,,Selcukatli,,0,@united is a money sucking airline with terrible terrible customer service,,2015-02-20 08:03:49 -0800,San Francisco,Eastern Time (US & Canada)
568803231335387137,positive,1.0,,,United,,BlainPlanes,,0,@united Thanks! Just DMed HN.,,2015-02-20 08:03:52 -0800,Kalamazoo & Chicago,
568803598638796800,positive,1.0,,,United,,globalnearshore,,0,"@united thanks, i made it.",,2015-02-20 08:05:20 -0800,"Off: NYC, Home: Hoboken, NJ",Eastern Time (US & Canada)
568804026789138433,positive,1.0,,,United,,jonatzzValdez,,0,@united good fly!! #United #businessFirst,"[29.98445184, -95.33224657]",2015-02-20 08:07:02 -0800,Mexico,Central Time (US & Canada)
568804253151731712,negative,1.0,Bad Flight,1.0,United,,blastedgtl,,0,@united new flight has me at the window. Kind of ticked off. I pick aisle seats only because I hate window seats. #annoyed #EpicFail,,2015-02-20 08:07:56 -0800,,Quito
568805444761681921,negative,0.6684,Customer Service Issue,0.6684,United,,josephpwilson,,0,@united It is all good -- your 1K team has been nothing short of amazing with everything.,,2015-02-20 08:12:40 -0800,"San Francisco, CA",
568805571647942656,negative,1.0,Late Flight,1.0,United,,caitlingshaw,,0,"@united thanks for delaying our flight for an hour, missing our connecting flight and terrible customer service. #neveragain #vacation",,2015-02-20 08:13:10 -0800,"Columbus, Ohio",Eastern Time (US & Canada)
568805751386288128,negative,1.0,Customer Service Issue,0.3441,United,,thejoemadison,,0,@united that's wonderful. unfortunately doesn't help on this 4 hr flight between to major U.S. cities. #disappointed,,2015-02-20 08:13:53 -0800,"Chicago, IL ",Central Time (US & Canada)
568807747661266945,negative,1.0,Customer Service Issue,1.0,United,,caitlingshaw,,0,@united your customer service is terrible,,2015-02-20 08:21:49 -0800,"Columbus, Ohio",Eastern Time (US & Canada)
568807894264578048,negative,1.0,Bad Flight,1.0,United,,globalnearshore,,0,@united now 1558 from IAH to EWR has broken entertainment system and no WiFi despite info on app: http://t.co/FY6f9rZB9k,,2015-02-20 08:22:24 -0800,"Off: NYC, Home: Hoboken, NJ",Eastern Time (US & Canada)
568809617087696897,negative,1.0,Customer Service Issue,1.0,United,,dlm_3,,0,@united that link is not helpful as it does not put me In touch with management,,2015-02-20 08:29:15 -0800,Global,Eastern Time (US & Canada)
568817894030741504,positive,0.6641,,0.0,United,,redirsrm,,0,@united love being told you would issue a refund when you couldn't get us out of the way of a hurricane to have it denied,,2015-02-20 09:02:08 -0800,,Eastern Time (US & Canada)
568822440631144448,positive,1.0,,,United,,Sweet_Curly,,0,@united a big thanks to ^MN and ^KN or patiently clarifying the United domestic world to me.,,2015-02-20 09:20:12 -0800,,Berlin
568824987244584961,negative,1.0,Bad Flight,0.6947,United,,markbrownwriter,,0,@united I'm not know if the seats are actually narrower than other seats but they feel like it. Or maybe I'm extra bloated.,,2015-02-20 09:30:19 -0800,"Studio City, CA",Tehran
568831929102913536,negative,1.0,Bad Flight,1.0,United,,Mortars254,,1,@united the new seats on the Canadaair regional jets just plain suck.,,2015-02-20 09:57:54 -0800,The Commonwealth of Virginia,Quito
568832682269888512,positive,1.0,,,United,,traceyleffler,,0,@united of course not. The inflight crew was great!,,2015-02-20 10:00:54 -0800,"Boston, MA",Eastern Time (US & Canada)
568832749093687296,positive,1.0,,,United,,Mammothchowder,,0,@united I think this is the best first class I have ever gotten!!  Denver to LAX and it's wonderful!!!,,2015-02-20 10:01:10 -0800,Mammoth Lakes ,
568836642825375744,negative,1.0,Can't Tell,0.7016,United,,VitalMX,,0,@united I get that. But doing it by giving inaccurate/misleading info doesn't seem like a great way to do it. #hopethegearmakesitintact,,2015-02-20 10:16:38 -0800,,Pacific Time (US & Canada)
568837615220166657,positive,1.0,,,United,,SoyCoder,,0,@united thanks for more timely updates.,"[45.58977875, -122.59182952]",2015-02-20 10:20:30 -0800,,Central Time (US & Canada)
568841631585021952,negative,1.0,Lost Luggage,0.6739,United,,iamawarplane,,1,@united 3 times my flight has been delayed and I miss my next flight. This time you've lost my baggage. No clean clothes. $337 flight. Thx!,,2015-02-20 10:36:28 -0800,"Austin, Texas",
568845539405656064,positive,1.0,,,United,,Easy_E_,,0,@united thanks for prompt response.  Another hour to enjoy vacation! Perhaps a bug in the app as it still shows 2:55.,,2015-02-20 10:51:59 -0800,Tri State NY area...,Eastern Time (US & Canada)
568845724110213120,positive,1.0,,,United,,rockstarbrands,,0,@united Thanks!,,2015-02-20 10:52:43 -0800,YHZ,Atlantic Time (Canada)
568848259008962560,negative,1.0,Bad Flight,1.0,United,,PamelaBacorn,,1,"@united Flight is awful only one lavatory functioning, and people lining up, bumping, etc. because can't use 1st class bathroom. Ridiculous",,2015-02-20 11:02:48 -0800,Santa Barbara CA,Pacific Time (US & Canada)
568848928466198530,positive,1.0,,,United,,MarthaH65165635,,0,@united since when did you get so good again!  4 transcontinental flights in 72h.  What a pleasure/relief you were.,,2015-02-20 11:05:27 -0800,,
568853249551409153,positive,1.0,,,United,,Easy_E_,,0,@united Looks like they came through. Thanks again for the help.,,2015-02-20 11:22:38 -0800,Tri State NY area...,Eastern Time (US & Canada)
568854214136479744,negative,1.0,Bad Flight,0.6774,United,,MikeJJT,,1,@united worst flight experience I've ever had. Will never ever fly your airline again.,,2015-02-20 11:26:28 -0800,"New York, NY",Eastern Time (US & Canada)
568854401802051584,negative,1.0,Lost Luggage,0.3437,United,,christinerimay,,0,@united Still waiting on our bag! Never got delivered yesterday. Can't reach a real person for help. Sending DM with ref number.,,2015-02-20 11:27:12 -0800,Someplace saving something,Eastern Time (US & Canada)
568855251123449856,neutral,0.7034,,0.0,United,,AndyA3,,0,@united yes I've boarded this way many times &amp; have never had to show my pass on the Tarmac multiple times. Path was railed off. Only 1 way,,2015-02-20 11:30:35 -0800,San Francisco,Pacific Time (US & Canada)
